rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher,price_sqrm,room_price,avg_room_size,quiet_neighboorhood,parcet,family_child_friendly,apt_id,url_flatfox
2.0,60.0,1740,1740,3032,No information,Hinterkappelen,0,True,True,False,True,False,False,False,True,False,29.0,870.0,30.0,False,False,False,1740_60.0_2.0_3032_Noinformation_Hinterkappelen,https://flatfox.ch/de/wohnung/3032-hinterkappelen/603726/
4.5,112.5,1590,1300,4922,Solothurnstrasse 21,Bützberg,0,True,False,False,True,False,False,False,False,True,14.13,353.33,25.0,False,True,False,1590_112.5_4.5_4922_Solothurnstrasse21_Bützberg_1,https://flatfox.ch/de/wohnung/solothurnstrasse-21-4922-butzberg/540788/
3.5,87.5,1990,1690,3007,Weissenbühlweg 40 C/D,Bern,2000,False,False,True,False,False,False,False,False,False,22.74,568.57,25.0,False,True,False,1990_87.5_3.5_3007_Weissenbühlweg40C/D_Bern,https://flatfox.ch/de/wohnung/weissenbuhlweg-40-cd-3007-bern/570042/
3.5,82.0,2040,1750,3007,Weissenbühlweg 40 A,Bern,2000,True,False,True,False,False,False,False,False,False,24.88,582.86,23.43,False,True,False,2040_82.0_3.5_3007_Weissenbühlweg40A_Bern,https://flatfox.ch/de/wohnung/weissenbuhlweg-40-a-3007-bern/570009/
4.0,115.0,2650,2300,3012,Bierhübeliweg 35,Bern,1933,True,False,True,False,False,False,False,False,False,23.04,662.5,28.75,False,True,False,2650_115.0_4.0_3012_Bierhübeliweg35_Bern,https://flatfox.ch/de/wohnung/bierhubeliweg-35-3012-bern/551819/
4.5,96.0,2150,1860,3006,Buristr. 10,Bern,1967,True,True,False,False,False,False,False,False,True,22.4,477.78,21.33,False,True,False,2150_96.0_4.5_3006_Buristr10_Bern,https://flatfox.ch/de/wohnung/buristr-10-3006-bern/592003/
3.5,61.0,1150,950,4900,Thunstettenstrasse 50,Langenthal,0,True,False,False,True,False,False,False,False,True,18.85,328.57,17.43,False,False,False,1150_61.0_3.5_4900_Thunstettenstrasse50_Langenthal,https://flatfox.ch/de/wohnung/thunstettenstrasse-50-4900-langenthal/212767/
3.5,82.0,2510,2240,3072,Bernstrasse 25,Ostermundigen,2022,True,True,False,True,False,False,True,True,False,30.61,717.14,23.43,False,False,False,2510_82.0_3.5_3072_Bernstrasse25_Ostermundigen,https://flatfox.ch/de/wohnung/bernstrasse-25-3072-ostermundigen/279699/
3.5,180.0,2800,2300,3063,Jurastrasse 25,Ittigen,1985,True,False,True,False,False,False,False,True,True,15.56,800.0,51.43,False,True,False,2800_180.0_3.5_3063_Jurastrasse25_Ittigen,https://flatfox.ch/de/wohnung/jurastrasse-25-3063-ittigen/472546/
3.0,120.0,1940,1790,3283,Mühlegasse 14,Kallnach,2014,True,False,False,True,False,False,False,True,False,16.17,646.67,40.0,False,False,False,1940_120.0_3.0_3283_Mühlegasse14_Kallnach,https://flatfox.ch/de/wohnung/muhlegasse-14-3283-kallnach/550274/
2.5,51.0,1220,1090,3292,Fabrikstrasse 10,Busswil,2012,True,True,True,True,False,False,False,False,False,23.92,488.0,20.4,False,True,False,1220_51.0_2.5_3292_Fabrikstrasse10_Busswil,https://flatfox.ch/de/wohnung/fabrikstrasse-10-3292-busswil/573040/
3.0,61.0,1270,1100,3604,Buchholzstrasse 4,Thun,1963,True,True,True,False,False,False,False,False,False,20.82,423.33,20.33,False,False,False,1270_61.0_3.0_3604_Buchholzstrasse4_Thun,https://flatfox.ch/de/wohnung/buchholzstrasse-4-3604-thun/600896/
2.0,50.0,995,775,2502,Murtenstrasse 59,Biel/Bienne,0,False,True,False,False,False,False,False,False,True,19.9,497.5,25.0,False,True,False,995_50.0_2.0_2502_Murtenstrasse59_Biel/Bienne,https://flatfox.ch/de/wohnung/murtenstrasse-59-2502-bielbienne/597738/
3.5,80.0,1650,1453,3700,Neumattstrasse 10,Spiez,2022,True,False,True,False,False,False,False,True,False,20.62,471.43,22.86,False,False,False,1650_80.0_3.5_3700_Neumattstrasse10_Spiez,https://flatfox.ch/de/wohnung/neumattstrasse-10-3700-spiez/597359/
3.0,60.0,1175,850,2504,Tscheneyweg 61,Biel/Bienne,0,True,True,False,False,False,False,False,False,False,19.58,391.67,20.0,False,True,False,1175_60.0_3.0_2504_Tscheneyweg61_Biel/Bienne,https://flatfox.ch/de/wohnung/tscheneyweg-61-2504-bielbienne/475097/
4.5,112.5,1520,1280,2502,Georg-Friedrich-Heilmann-Strasse 16,Biel/Bienne,0,True,True,True,False,False,False,False,False,False,13.51,337.78,25.0,False,False,False,1520_112.5_4.5_2502_Georg-Friedrich-Heilmann-Strasse16_Biel/Bienne,https://flatfox.ch/de/wohnung/georg-friedrich-heilmann-strasse-16-2502-bielbienn/588924/
3.5,86.0,1725,1525,3006,Giacomettistrasse 31a,Bern,2012,True,False,False,False,False,False,False,False,False,20.06,492.86,24.57,False,True,False,1725_86.0_3.5_3006_Giacomettistrasse31a_Bern,https://flatfox.ch/de/wohnung/giacomettistrasse-31a-3006-bern/593244/
2.5,46.0,1290,1136,3012,No information,Bern,0,True,False,True,False,False,False,False,False,False,28.04,516.0,18.4,False,False,False,1290_46.0_2.5_3012_Noinformation_Bern,https://flatfox.ch/de/wohnung/3012-bern/601780/
3.5,87.5,3450,3450,3400,No information,Burgdorf,0,True,True,False,True,False,False,False,True,True,39.43,985.71,25.0,False,False,False,3450_87.5_3.5_3400_Noinformation_Burgdorf,https://flatfox.ch/de/wohnung/3400-burgdorf/603642/
3.5,87.5,955,780,2740,Rue Mercier 14,Moutier,0,True,True,True,True,False,False,False,False,False,10.91,272.86,25.0,False,False,False,955_87.5_3.5_2740_RueMercier14_Moutier,https://flatfox.ch/de/wohnung/rue-mercier-14-2740-moutier/582161/
3.5,87.5,975,795,2740,Hôtel-de-Ville 3,Moutier,0,False,False,False,False,False,False,False,False,False,11.14,278.57,25.0,False,False,False,975_87.5_3.5_2740_Hôtel-de-Ville3_Moutier,https://flatfox.ch/de/wohnung/hotel-de-ville-3-2740-moutier/505894/
3.0,75.0,800,704,3772,Moos 3,St. Stephan,2000,False,False,False,True,False,False,False,True,False,10.67,266.67,25.0,False,False,False,800_75.0_3.0_3772_Moos3_St. Stephan,https://flatfox.ch/de/wohnung/moos-3-3772-st-stephan/573482/
4.5,83.0,1750,1550,3507,Rohrstrasse 2a,Biglen,2015,True,False,False,False,False,False,False,True,True,21.08,388.89,18.44,False,False,False,1750_83.0_4.5_3507_Rohrstrasse2a_Biglen,https://flatfox.ch/de/wohnung/rohrstrasse-2a-3507-biglen/537801/
2.5,64.0,1360,1150,3008,Effingerstr. 109,Bern,1991,True,False,True,False,False,False,False,False,True,21.25,544.0,25.6,False,True,False,1360_64.0_2.5_3008_Effingerstr109_Bern,https://flatfox.ch/de/wohnung/effingerstr-109-3008-bern/541859/
3.5,83.0,1400,1110,3550,Hansenstrasse 16,Langnau i. E.,0,True,False,False,False,False,False,False,False,True,16.87,400.0,23.71,False,True,False,1400_83.0_3.5_3550_Hansenstrasse16_Langnau i. E._1,https://flatfox.ch/de/wohnung/hansenstrasse-16-3550-langnau-i-e/588492/
3.0,50.0,1650,1453,3780,No information,Gstaad,2021,True,False,False,True,False,False,False,False,False,33.0,550.0,16.67,False,False,False,1650_50.0_3.0_3780_Noinformation_Gstaad,https://flatfox.ch/de/wohnung/3780-gstaad/582385/
3.5,95.0,1410,1150,2560,Lyss-Strasse 28,Nidau,0,True,True,True,False,False,False,False,False,True,14.84,402.86,27.14,False,True,False,1410_95.0_3.5_2560_Lyss-Strasse28_Nidau,https://flatfox.ch/de/wohnung/lyss-strasse-28-2560-nidau/568436/
3.5,90.0,2620,2300,3013,Nordweg 12,Bern,2021,False,False,False,False,False,False,False,False,False,29.11,748.57,25.71,False,False,False,2620_90.0_3.5_3013_Nordweg12_Bern,https://flatfox.ch/de/wohnung/nordweg-12-3013-bern/527577/
2.5,90.0,2225,2225,3600,No information,Thun,0,True,True,True,True,False,False,False,True,True,24.72,890.0,36.0,False,False,False,2225_90.0_2.5_3600_Noinformation_Thun,https://flatfox.ch/de/wohnung/3600-thun/603545/
3.5,98.0,1980,1680,2563,Ipsachstrasse 9B,Ipsach,2013,True,True,True,False,False,True,False,False,False,20.2,565.71,28.0,False,True,False,1980_98.0_3.5_2563_Ipsachstrasse9B_Ipsach,https://flatfox.ch/de/wohnung/ipsachstrasse-9b-2563-ipsach/573799/
3.5,84.0,2000,1760,3084,Nesslerenweg 116,Wabern,2016,True,True,True,False,True,False,False,True,False,23.81,571.43,24.0,False,False,False,2000_84.0_3.5_3084_Nesslerenweg116_Wabern,https://flatfox.ch/de/wohnung/nesslerenweg-116-3084-wabern/596162/
3.5,75.0,1415,1150,3510,Sonnrainstr. 13,Konolfingen,1995,True,True,True,True,False,False,False,False,False,18.87,404.29,21.43,False,True,False,1415_75.0_3.5_3510_Sonnrainstr13_Konolfingen,https://flatfox.ch/de/wohnung/sonnrainstr-13-3510-konolfingen/571259/
1.5,36.0,790,700,2554,Buchenweg 1,Bettlach,0,False,True,False,False,False,False,False,False,False,21.94,526.67,24.0,False,True,False,790_36.0_1.5_2554_Buchenweg1_Bettlach,https://flatfox.ch/de/wohnung/buchenweg-1-2554-bettlach/525715/
2.5,55.0,920,750,2543,Denkmalweg 50,Lengnau BE,2003,True,True,False,True,False,False,False,False,False,16.73,368.0,22.0,False,False,False,920_55.0_2.5_2543_Denkmalweg50_Lengnau BE,https://flatfox.ch/de/wohnung/denkmalweg-50-2543-lengnau-be/507215/
1.5,37.5,900,792,3627,No information,Heimberg,0,False,False,False,True,False,False,False,True,False,24.0,600.0,25.0,False,False,False,900_37.5_1.5_3627_Noinformation_Heimberg,https://flatfox.ch/de/wohnung/3627-heimberg/594190/
3.5,87.5,1509,1330,3174,Oberriedstrasse,Thörishaus,0,True,False,False,True,False,False,False,False,False,17.25,431.3,25.0,False,False,False,1509_87.5_3.5_3174_Oberriedstrasse_Thörishaus,https://flatfox.ch/de/wohnung/oberriedstrasse-3174-thorishaus/574515/
5.5,138.0,3210,2910,3037,Dettigenstrasse 1b,Herrenschwanden,2015,True,False,True,False,True,False,False,False,False,23.26,583.64,25.09,False,False,False,3210_138.0_5.5_3037_Dettigenstrasse1b_Herrenschwanden,https://flatfox.ch/de/wohnung/dettigenstrasse-1b-3037-herrenschwanden/549746/
2.5,64.0,1241,1001,2560,Guglerstrasse 7,Nidau,0,True,True,True,False,False,False,False,False,False,19.39,496.4,25.6,False,True,False,1241_64.0_2.5_2560_Guglerstrasse7_Nidau,https://flatfox.ch/de/wohnung/guglerstrasse-7-2560-nidau/538040/
1.0,35.0,810,700,3110,Neue Bahnhofstrasse 14,Münsingen,1980,False,False,False,False,False,False,False,False,False,23.14,810.0,35.0,False,False,False,810_35.0_1.0_3110_NeueBahnhofstrasse14_Münsingen,https://flatfox.ch/de/wohnung/neue-bahnhofstrasse-14-3110-munsingen/580258/
4.5,141.0,2090,1690,3065,Lutertalstr. 60,Bolligen,1978,True,False,True,False,False,False,False,False,False,14.82,464.44,31.33,False,True,False,2090_141.0_4.5_3065_Lutertalstr60_Bolligen,https://flatfox.ch/de/wohnung/lutertalstr-60-3065-bolligen/287025/
2.5,62.5,900,792,3860,Rudenz 20,Meiringen,0,False,False,False,True,False,False,False,False,False,14.4,360.0,25.0,False,False,False,900_62.5_2.5_3860_Rudenz20_Meiringen,https://flatfox.ch/de/wohnung/rudenz-20-3860-meiringen/594912/
3.5,85.0,1760,1480,3122,Bleikenmattstrasse 3,Kehrsatz,0,True,False,False,False,False,False,False,False,True,20.71,502.86,24.29,False,True,False,1760_85.0_3.5_3122_Bleikenmattstrasse3_Kehrsatz,https://flatfox.ch/de/wohnung/bleikenmattstrasse-3-3122-kehrsatz/570100/
4.5,112.5,1600,1409,3322,Grubenstrasse 84,Urtenen-Schönbühl,2021,True,True,False,True,False,False,False,True,True,14.22,355.56,25.0,False,False,False,1600_112.5_4.5_3322_Grubenstrasse84_Urtenen-Schönbühl,https://flatfox.ch/de/wohnung/grubenstrasse-84-3322-urtenen-schonbuhl/587689/
2.0,50.0,1500,1321,3203,Murtenstrasse 24,Mühleberg,0,True,True,False,True,False,False,False,True,True,30.0,750.0,25.0,False,False,False,1500_50.0_2.0_3203_Murtenstrasse24_Mühleberg,https://flatfox.ch/de/wohnung/murtenstrasse-24-3203-muhleberg/579371/
3.5,88.0,1480,1220,3114,Rütiweg 12,Wichtrach,0,True,False,False,True,False,False,False,False,False,16.82,422.86,25.14,False,False,False,1480_88.0_3.5_3114_Rütiweg12_Wichtrach,https://flatfox.ch/de/wohnung/rutiweg-12-3114-wichtrach/598160/
1.0,25.0,594,534,3006,Pulverweg 42,Bern,0,False,False,False,False,False,False,False,False,False,23.76,594.0,25.0,False,False,False,594_25.0_1.0_3006_Pulverweg42_Bern,https://flatfox.ch/de/wohnung/pulverweg-42-3006-bern/595236/
2.5,62.5,1180,1000,2555,Rainstrasse 1,Brügg,2000,True,False,False,False,False,False,False,False,False,18.88,472.0,25.0,False,True,False,1180_62.5_2.5_2555_Rainstrasse1_Brügg,https://flatfox.ch/de/wohnung/rainstrasse-1-2555-brugg/569987/
3.0,75.0,201,1,4917,Chlyrotstrasse 2,Melchnau,0,True,True,False,True,False,False,False,False,True,2.68,67.0,25.0,False,False,False,201_75.0_3.0_4917_Chlyrotstrasse2_Melchnau,https://flatfox.ch/de/wohnung/chlyrotstrasse-2-4917-melchnau/484098/
3.5,79.0,1390,1210,4934,Obergasse 9C,Madiswil,2010,True,False,True,False,False,False,False,False,True,17.59,397.14,22.57,False,True,False,1390_79.0_3.5_4934_Obergasse9C_Madiswil,https://flatfox.ch/de/wohnung/obergasse-9c-4934-madiswil/392910/
4.5,98.0,1480,1250,3533,Alte Hauptstrasse 2,Bowil,1890,True,True,False,True,False,False,False,True,False,15.1,328.89,21.78,False,False,False,1480_98.0_4.5_3533_AlteHauptstrasse2_Bowil,https://flatfox.ch/de/wohnung/alte-hauptstrasse-2-3533-bowil/579802/
2.5,54.0,1490,1310,3027,Riedbachstrasse 77,Bern,0,True,True,True,False,False,False,False,True,False,27.59,596.0,21.6,False,False,False,1490_54.0_2.5_3027_Riedbachstrasse77_Bern,https://flatfox.ch/de/wohnung/riedbachstrasse-77-3027-bern/600482/
3.5,77.0,1770,1580,3400,Finkhubelweg 4,Burgdorf,2018,True,True,True,True,True,False,False,False,False,22.99,505.71,22.0,False,False,False,1770_77.0_3.5_3400_Finkhubelweg4_Burgdorf,https://flatfox.ch/de/wohnung/finkhubelweg-4-3400-burgdorf/546752/
5.5,137.5,1540,1390,4950,Friloweg 8,Huttwil,0,True,True,False,True,False,False,False,False,False,11.2,280.0,25.0,False,False,False,1540_137.5_5.5_4950_Friloweg8_Huttwil,https://flatfox.ch/de/wohnung/friloweg-8-4950-huttwil/569328/
2.5,62.5,960,845,2575,No information,Gerolfingen,0,True,True,False,True,False,False,False,False,False,15.36,384.0,25.0,False,False,False,960_62.5_2.5_2575_Noinformation_Gerolfingen,https://flatfox.ch/de/wohnung/2575-gerolfingen/589576/
2.5,62.5,1140,950,4704,Sagimattweg 5,Niederbipp,0,True,True,False,False,False,False,False,False,False,18.24,456.0,25.0,False,True,False,1140_62.5_2.5_4704_Sagimattweg5_Niederbipp,https://flatfox.ch/de/wohnung/sagimattweg-5-4704-niederbipp/582148/
4.0,84.0,1830,1500,2503,Badhausstrasse 21,Biel/Bienne,1960,True,True,True,False,False,False,False,False,False,21.79,457.5,21.0,False,True,False,1830_84.0_4.0_2503_Badhausstrasse21_Biel/Bienne,https://flatfox.ch/de/wohnung/badhausstrasse-21-2503-bielbienne/590354/
4.5,93.0,1740,1500,3250,Flurweg 9A,Lyss,2019,True,False,False,False,False,False,False,False,True,18.71,386.67,20.67,False,True,False,1740_93.0_4.5_3250_Flurweg9A_Lyss,https://flatfox.ch/de/wohnung/flurweg-9a-3250-lyss/599280/
3.5,86.0,1550,1380,3172,No information,Wangenthalstrasse 64  Niederwangen,2022,True,False,False,False,False,False,False,True,True,18.02,442.86,24.57,False,False,False,1550_86.0_3.5_3172_Noinformation_Wangenthalstrasse 64  Niederwangen,https://flatfox.ch/de/wohnung/wangenthalstrasse-64-3172-niederwangen/587648/
3.5,87.5,1390,1190,4900,Schorenstrasse 39,Langenthal,2021,True,True,False,False,False,False,False,False,False,15.89,397.14,25.0,False,False,False,1390_87.5_3.5_4900_Schorenstrasse39_Langenthal,https://flatfox.ch/de/wohnung/schorenstrasse-39-4900-langenthal/468209/
1.0,32.0,1120,930,3011,Marktgasse 20,Bern,0,True,False,True,False,False,False,False,False,False,35.0,1120.0,32.0,False,False,False,1120_32.0_1.0_3011_Marktgasse20_Bern,https://flatfox.ch/de/wohnung/marktgasse-20-3011-bern/545210/
4.5,93.0,1790,1550,3250,Flurweg 9B,Lyss,2019,True,False,False,False,False,False,False,False,True,19.25,397.78,20.67,False,True,True,1790_93.0_4.5_3250_Flurweg9B_Lyss,https://flatfox.ch/de/wohnung/flurweg-9b-3250-lyss/571338/
2.0,32.0,830,620,3506,Talackerweg 29,Grosshöchstetten,2012,True,True,False,True,False,False,False,False,False,25.94,415.0,16.0,False,False,False,830_32.0_2.0_3506_Talackerweg29_Grosshöchstetten,https://flatfox.ch/de/wohnung/talackerweg-29-3506-grosshochstetten/571268/
4.0,100.0,1750,1750,3075,No information,Rüfenacht BE,0,True,True,False,True,False,False,False,True,True,17.5,437.5,25.0,False,False,False,1750_100.0_4.0_3075_Noinformation_Rüfenacht BE,https://flatfox.ch/de/wohnung/3075-rufenacht-be/603643/
3.5,64.0,1510,1320,3250,Flurweg 9C,Lyss,2019,True,False,False,False,False,False,False,False,True,23.59,431.43,18.29,False,True,False,1510_64.0_3.5_3250_Flurweg9C_Lyss,https://flatfox.ch/de/wohnung/flurweg-9c-3250-lyss/571339/
3.5,76.0,1480,1180,3302,Laupenackerstr. 18,Moosseedorf,0,True,True,False,False,False,False,False,False,False,19.47,422.86,21.71,False,True,False,1480_76.0_3.5_3302_Laupenackerstr18_Moosseedorf,https://flatfox.ch/de/wohnung/laupenackerstr-18-3302-moosseedorf/530843/
1.0,117.0,2595,2305,3426,Utzenstorfstrasse 6,Aefligen,0,True,False,False,True,False,False,False,False,False,22.18,2595.0,117.0,False,False,False,2595_117.0_1.0_3426_Utzenstorfstrasse6_Aefligen,https://flatfox.ch/de/wohnung/utzenstorfstrasse-6-3426-aefligen/548485/
4.5,88.0,1870,1550,3312,Rückimattweg 4,Fraubrunnen,2017,True,True,False,True,False,False,False,False,True,21.25,415.56,19.56,False,True,False,1870_88.0_4.5_3312_Rückimattweg4_Fraubrunnen,https://flatfox.ch/de/wohnung/ruckimattweg-4-3312-fraubrunnen/296159/
5.5,109.0,1980,1700,3123,Husmattstrasse 25,Belp,0,True,False,True,False,False,False,False,False,False,18.17,360.0,19.82,False,True,True,1980_109.0_5.5_3123_Husmattstrasse25_Belp,https://flatfox.ch/de/wohnung/husmattstrasse-25-3123-belp/585685/
2.0,50.0,1070,900,3315,Mühlegasse 17,Bätterkinden,0,True,False,False,True,False,False,False,False,True,21.4,535.0,25.0,False,False,False,1070_50.0_2.0_3315_Mühlegasse17_Bätterkinden,https://flatfox.ch/de/wohnung/muhlegasse-17-3315-batterkinden/570140/
3.5,92.0,1800,1560,4900,Murgenthalstrasse 14,Langenthal,0,True,True,True,False,True,False,False,True,True,19.57,514.29,26.29,False,False,False,1800_92.0_3.5_4900_Murgenthalstrasse14_Langenthal,https://flatfox.ch/de/wohnung/murgenthalstrasse-14-4900-langenthal/548150/
1.5,37.5,950,850,3250,Nelkenweg 5,Lyss,0,False,False,True,True,False,False,False,False,True,25.33,633.33,25.0,False,False,False,950_37.5_1.5_3250_Nelkenweg5_Lyss,https://flatfox.ch/de/wohnung/nelkenweg-5-3250-lyss/594192/
2.5,65.0,2136,2136,3053,No information,Münchenbuchsee,0,False,True,False,True,False,False,False,True,True,32.86,854.4,26.0,False,True,False,2136_65.0_2.5_3053_Noinformation_Münchenbuchsee,https://flatfox.ch/de/wohnung/3053-munchenbuchsee/603613/
4.5,97.0,2110,1760,3074,Kranichweg 3,Muri b. Bern,2017,True,False,True,False,False,False,False,False,True,21.75,468.89,21.56,False,True,True,2110_97.0_4.5_3074_Kranichweg3_Muri b. Bern,https://flatfox.ch/de/wohnung/kranichweg-3-3074-muri-b-bern/499408/
3.5,72.0,1750,1550,3303,Sägetstr. 39,Jegenstorf,1981,True,True,True,False,False,False,False,False,True,24.31,500.0,20.57,False,False,False,1750_72.0_3.5_3303_Sägetstr39_Jegenstorf,https://flatfox.ch/de/wohnung/sagetstr-39-3303-jegenstorf/447278/
4.5,112.5,1830,1550,3075,Bächimattstrasse 8,Rüfenacht BE,2017,True,False,True,True,False,False,False,False,False,16.27,406.67,25.0,False,True,False,1830_112.5_4.5_3075_Bächimattstrasse8_Rüfenacht BE,https://flatfox.ch/de/wohnung/bachimattstrasse-8-3075-rufenacht-be/554648/
3.5,126.0,2148,1900,2503,Ländtestrasse 51,Biel/Bienne,0,True,True,False,False,False,False,False,False,False,17.05,613.71,36.0,False,True,False,2148_126.0_3.5_2503_Ländtestrasse51_Biel/Bienne,https://flatfox.ch/de/wohnung/landtestrasse-51-2503-bielbienne/596378/
1.5,45.0,750,660,4900,Marktgasse 45 A,Langenthal,0,True,False,False,False,False,False,False,True,False,16.67,500.0,30.0,False,False,False,750_45.0_1.5_4900_Marktgasse45A_Langenthal,https://flatfox.ch/de/wohnung/marktgasse-45-a-4900-langenthal/597304/
4.5,122.0,1500,1250,4900,Marktgasse 52,Langenthal,1986,False,True,True,True,False,False,False,False,True,12.3,333.33,27.11,False,False,False,1500_122.0_4.5_4900_Marktgasse52_Langenthal,https://flatfox.ch/de/wohnung/marktgasse-52-4900-langenthal/546133/
3.5,66.0,1505,1295,3014,Winkelriedstr. 13,Bern,2017,True,True,True,True,False,False,False,False,False,22.8,430.0,18.86,False,True,False,1505_66.0_3.5_3014_Winkelriedstr13_Bern,https://flatfox.ch/de/wohnung/winkelriedstr-13-3014-bern/589921/
5.5,130.0,2500,2300,3612,Embergrain 24,Steffisburg,0,True,False,True,True,False,False,False,True,False,19.23,454.55,23.64,False,False,False,2500_130.0_5.5_3612_Embergrain24_Steffisburg,https://flatfox.ch/de/wohnung/embergrain-24-3612-steffisburg/559042/
2.5,62.5,990,872,2552,Hauptstrasse 196,Orpund,0,False,True,False,False,False,False,False,True,False,15.84,396.0,25.0,False,False,False,990_62.5_2.5_2552_Hauptstrasse196_Orpund,https://flatfox.ch/de/wohnung/hauptstrasse-196-2552-orpund/578348/
