rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher,price_sqrm,room_price,avg_room_size,quiet_neighboorhood,parcet,family_child_friendly,apt_id,url_homegate
3.5,65.0,1450,1300,0,Waldgasse 18,Herzogenbuchsee,0,False,True,True,False,False,False,False,False,False,22.31,414.29,18.57,False,False,False,1450_65.0_3.5_0_Waldgasse18_Herzogenbuchsee,https://www.homegate.ch/mieten/3001868304
3.0,82.0,1450,1260,0,Stelliweg 2,Herzogenbuchsee,0,False,False,True,False,False,False,False,True,False,17.68,483.33,27.33,False,False,False,1450_82.0_3.0_0_Stelliweg2_Herzogenbuchsee,https://www.homegate.ch/mieten/3001520205
4.5,86.0,1470,1200,0,Oberdorfweg 5,Herzogenbuchsee,0,False,False,False,False,False,False,False,False,False,17.09,326.67,19.11,False,False,False,1470_86.0_4.5_0_Oberdorfweg5_Herzogenbuchsee,https://www.homegate.ch/mieten/3001487528
4.5,88.0,1480,1250,0,Brunngasse 14,Herzogenbuchsee,2008,True,False,True,True,False,False,False,True,False,16.82,328.89,19.56,False,False,False,1480_88.0_4.5_0_Brunngasse14_Herzogenbuchsee,https://www.homegate.ch/mieten/3001772705
4.5,110.0,1670,1420,0,Terrassenweg 29,Herzogenbuchsee,2014,False,False,False,True,False,False,False,False,False,15.18,371.11,24.44,False,False,False,1670_110.0_4.5_0_Terrassenweg29_Herzogenbuchsee,https://www.homegate.ch/mieten/3001865619
5.5,105.0,1673,1453,0,Lanzenbühlweg 5,Herzogenbuchsee,2020,False,False,False,True,False,False,False,False,False,15.93,304.18,19.09,False,False,False,1673_105.0_5.5_0_Lanzenbühlweg5_Herzogenbuchsee,https://www.homegate.ch/mieten/3001679230
3.5,120.0,1680,1530,0,Felderhofstrasse 1,Herzogenbuchsee,2021,True,False,False,True,False,False,False,False,False,14.0,480.0,34.29,False,False,False,1680_120.0_3.5_0_Felderhofstrasse1_Herzogenbuchsee,https://www.homegate.ch/mieten/3001812452
4.5,110.0,1755,1520,0,Amelie Moser-Strasse 2,Herzogenbuchsee,0,True,True,True,False,False,False,False,False,False,15.95,390.0,24.44,False,False,False,1755_110.0_4.5_0_AmelieMoser-Strasse2_Herzogenbuchsee,https://www.homegate.ch/mieten/3001855672
4.5,110.0,1820,1570,0,Amelie Moser-Strasse 4,Herzogenbuchsee,0,True,True,True,False,False,False,False,False,False,16.55,404.44,24.44,False,False,False,1820_110.0_4.5_0_AmelieMoser-Strasse4_Herzogenbuchsee,https://www.homegate.ch/mieten/3001855668
3.5,110.0,1850,1700,0,Waldgasse 8,Herzogenbuchsee,2021,True,False,True,False,False,False,False,True,False,16.82,528.57,31.43,False,False,False,1850_110.0_3.5_0_Waldgasse8_Herzogenbuchsee,https://www.homegate.ch/mieten/3001709358
4.5,139.0,1950,1660,0,Terrassenweg 29,Herzogenbuchsee,2019,True,False,False,False,False,False,False,True,False,14.03,433.33,30.89,False,False,False,1950_139.0_4.5_0_Terrassenweg29_Herzogenbuchsee,https://www.homegate.ch/mieten/3000738419
3.5,119.0,1950,1800,0,Waldgasse 8,Herzogenbuchsee,0,True,False,True,False,False,False,False,True,False,16.39,557.14,34.0,False,False,False,1950_119.0_3.5_0_Waldgasse8_Herzogenbuchsee,https://www.homegate.ch/mieten/3001849701
4.5,110.0,1990,1750,0,Amelie Moser-Strasse 6,Herzogenbuchsee,0,True,False,False,False,False,False,False,False,False,18.09,442.22,24.44,False,False,False,1990_110.0_4.5_0_AmelieMoser-Strasse6_Herzogenbuchsee,https://www.homegate.ch/mieten/3001855653
4.5,120.0,2253,2000,0,Grubenweg 10,Herzogenbuchsee,2010,True,True,True,False,False,False,False,True,False,18.77,500.67,26.67,False,False,False,2253_120.0_4.5_0_Grubenweg10_Herzogenbuchsee,https://www.homegate.ch/mieten/3001820719
4.5,144.0,2264,2000,0,Grubenweg 8,Herzogenbuchsee,2010,True,True,True,False,False,False,False,False,False,15.72,503.11,32.0,False,False,False,2264_144.0_4.5_0_Grubenweg8_Herzogenbuchsee,https://www.homegate.ch/mieten/3001820701
4.0,83.0,1580,1300,0,Dorfstrasse 22,Hindelbank,1984,True,False,False,False,False,False,False,False,False,19.04,395.0,20.75,False,False,False,1580_83.0_4.0_0_Dorfstrasse22_Hindelbank,https://www.homegate.ch/mieten/3001767416
3.5,0.0,1500,1250,0,Bernstrasse 29,Hinterkappelen,0,False,False,False,False,False,False,False,False,False,0.0,428.57,0.0,False,False,False,1500_0.0_3.5_0_Bernstrasse29_Hinterkappelen,https://www.homegate.ch/mieten/3001163642
3.5,0.0,1500,1250,0,Bernstrasse 29,Hinterkappelen,0,False,False,False,False,False,False,False,False,False,0.0,428.57,0.0,False,False,False,1500_0.0_3.5_0_Bernstrasse29_Hinterkappelen_1,https://www.homegate.ch/mieten/3001630361
5.5,128.0,2200,1800,0,Eymattstrasse 196,Hinterkappelen,1994,False,True,False,True,False,False,False,False,False,17.19,400.0,23.27,False,False,False,2200_128.0_5.5_0_Eymattstrasse196_Hinterkappelen,https://www.homegate.ch/mieten/3001829941
5.5,119.0,2295,1960,0,Kappelenring 26d,Hinterkappelen,1979,True,True,False,False,False,False,False,False,False,19.29,417.27,21.64,False,False,False,2295_119.0_5.5_0_Kappelenring26d_Hinterkappelen,https://www.homegate.ch/mieten/3001847038
1.0,22.0,440,350,0,Luzernerstrasse 37,Huttwil,0,False,False,False,True,False,False,False,False,False,20.0,440.0,22.0,False,False,False,440_22.0_1.0_0_Luzernerstrasse37_Huttwil,https://www.homegate.ch/mieten/3001805100
2.0,0.0,590,480,0,Wiesenstrasse 18,Huttwil,0,False,False,False,False,False,False,False,False,False,0.0,295.0,0.0,False,False,False,590_0.0_2.0_0_Wiesenstrasse18_Huttwil,https://www.homegate.ch/mieten/3001870702
1.5,0.0,690,590,0,Bergstrasse 8b,Huttwil,0,True,False,False,True,False,False,False,False,False,0.0,460.0,0.0,False,False,False,690_0.0_1.5_0_Bergstrasse8b_Huttwil,https://www.homegate.ch/mieten/3001870704
2.5,0.0,850,700,0,Bergstrasse 8b,Huttwil,0,True,False,False,True,False,False,False,False,False,0.0,340.0,0.0,False,False,False,850_0.0_2.5_0_Bergstrasse8b_Huttwil,https://www.homegate.ch/mieten/3001768540
3.5,0.0,900,800,0,Friedhofweg 4,Huttwil,0,False,False,False,False,False,False,False,False,False,0.0,257.14,0.0,False,False,False,900_0.0_3.5_0_Friedhofweg4_Huttwil,https://www.homegate.ch/mieten/3001783547
3.0,0.0,950,750,0,Wiesenstrasse 18,Huttwil,0,True,False,False,False,False,False,False,False,False,0.0,316.67,0.0,False,False,False,950_0.0_3.0_0_Wiesenstrasse18_Huttwil,https://www.homegate.ch/mieten/3001870701
3.5,0.0,1020,800,0,Ibachstrasse 6,Huttwil,0,True,False,False,True,False,False,False,False,False,0.0,291.43,0.0,False,False,False,1020_0.0_3.5_0_Ibachstrasse6_Huttwil,https://www.homegate.ch/mieten/3001851336
3.0,76.0,1070,890,0,Bahnhofstrasse 28,Huttwil,2010,False,False,True,False,False,False,False,False,False,14.08,356.67,25.33,False,False,False,1070_76.0_3.0_0_Bahnhofstrasse28_Huttwil,https://www.homegate.ch/mieten/3001344884
3.0,60.0,1100,930,0,Luzernstrasse 37,Huttwil,0,True,False,False,True,False,False,False,False,False,18.33,366.67,20.0,False,False,False,1100_60.0_3.0_0_Luzernstrasse37_Huttwil,https://www.homegate.ch/mieten/3001737878
4.0,73.0,1130,930,0,Spitalstrasse 30,Huttwil,1967,False,False,False,False,False,False,False,False,False,15.48,282.5,18.25,False,False,False,1130_73.0_4.0_0_Spitalstrasse30_Huttwil,https://www.homegate.ch/mieten/3001795458
4.0,73.0,1150,930,0,Spitalstrasse 34,Huttwil,2021,True,False,False,False,False,False,False,False,False,15.75,287.5,18.25,False,False,False,1150_73.0_4.0_0_Spitalstrasse34_Huttwil,https://www.homegate.ch/mieten/3001798143
3.5,0.0,1160,960,0,Bergstrasse 8a,Huttwil,0,True,False,False,True,False,False,False,False,False,0.0,331.43,0.0,False,False,False,1160_0.0_3.5_0_Bergstrasse8a_Huttwil,https://www.homegate.ch/mieten/3001870703
3.5,0.0,1180,990,0,Bahnhofstrasse 36,Huttwil,2020,False,True,False,False,False,False,False,False,False,0.0,337.14,0.0,False,False,False,1180_0.0_3.5_0_Bahnhofstrasse36_Huttwil,https://www.homegate.ch/mieten/3001757574
4.0,0.0,1190,990,0,Bahnhofstrasse 28,Huttwil,0,False,False,True,False,False,False,False,False,False,0.0,297.5,0.0,False,False,False,1190_0.0_4.0_0_Bahnhofstrasse28_Huttwil,https://www.homegate.ch/mieten/3001805076
3.5,78.0,1200,1000,0,No information,Huttwil,2020,False,False,False,True,False,False,False,False,False,15.38,342.86,22.29,False,False,False,1200_78.0_3.5_0_Noinformation_Huttwil,https://www.homegate.ch/mieten/3001760853
4.5,0.0,1350,1130,0,Bergstrasse 8b,Huttwil,0,True,False,False,True,False,False,False,False,False,0.0,300.0,0.0,False,False,False,1350_0.0_4.5_0_Bergstrasse8b_Huttwil,https://www.homegate.ch/mieten/3001531637
4.0,92.0,1380,1160,0,Spitalstrasse 32,Huttwil,1969,True,False,False,False,False,False,False,False,False,15.0,345.0,23.0,False,False,False,1380_92.0_4.0_0_Spitalstrasse32_Huttwil,https://www.homegate.ch/mieten/3001506895
4.0,92.0,1380,1160,0,Spitalstrasse 32,Huttwil,1969,True,False,False,False,False,False,False,False,False,15.0,345.0,23.0,False,False,False,1380_92.0_4.0_0_Spitalstrasse32_Huttwil_1,https://www.homegate.ch/mieten/3001750749
3.5,90.0,1400,1250,0,No information,Huttwil,2022,True,False,False,True,False,False,False,False,False,15.56,400.0,25.71,False,False,False,1400_90.0_3.5_0_Noinformation_Huttwil,https://www.homegate.ch/mieten/3001836642
4.5,0.0,1450,1230,0,Bergstrasse 8a,Huttwil,0,False,False,False,True,False,False,False,False,False,0.0,322.22,0.0,False,False,False,1450_0.0_4.5_0_Bergstrasse8a_Huttwil,https://www.homegate.ch/mieten/3001845633
3.5,79.0,1490,1320,0,Sonneggstrasse 2,Huttwil,2017,True,False,True,False,False,False,False,False,False,18.86,425.71,22.57,False,False,False,1490_79.0_3.5_0_Sonneggstrasse2_Huttwil,https://www.homegate.ch/mieten/3001829965
5.5,0.0,1540,1390,0,Friloweg 8,Huttwil,0,True,True,False,True,False,False,False,False,False,0.0,280.0,0.0,False,False,False,1540_0.0_5.5_0_Friloweg8_Huttwil,https://www.homegate.ch/mieten/3001741671
4.5,103.0,1585,1375,0,Roggenweg 3,Huttwil,2018,True,False,False,True,False,False,False,True,False,15.39,352.22,22.89,False,False,False,1585_103.0_4.5_0_Roggenweg3_Huttwil,https://www.homegate.ch/mieten/3001637208
4.5,89.0,1630,1450,0,Sonneggstrasse 2,Huttwil,2017,True,False,True,False,False,False,False,False,False,18.31,362.22,19.78,False,False,False,1630_89.0_4.5_0_Sonneggstrasse2_Huttwil,https://www.homegate.ch/mieten/3001785516
5.5,130.0,1650,1650,0,Viehmarktstrasse 6,Huttwil,0,False,False,False,True,False,False,False,False,False,12.69,300.0,23.64,False,False,False,1650_130.0_5.5_0_Viehmarktstrasse6_Huttwil,https://www.homegate.ch/mieten/3001804593
4.5,90.0,1590,1340,0,Bahnhofstrasse 11,Ins,0,True,True,True,True,False,False,False,False,False,17.67,353.33,20.0,False,False,False,1590_90.0_4.5_0_Bahnhofstrasse11_Ins,https://www.homegate.ch/mieten/3001851948
4.5,0.0,2130,1850,0,Brüttelengasse 17,Ins,0,True,False,False,False,False,False,False,False,False,0.0,473.33,0.0,False,False,False,2130_0.0_4.5_0_Brüttelengasse17_Ins,https://www.homegate.ch/mieten/3001772164
3.5,87.0,1430,1190,0,Waldeggstrasse 14,Interlaken,2000,False,False,True,False,False,False,False,False,False,16.44,408.57,24.86,False,False,False,1430_87.0_3.5_0_Waldeggstrasse14_Interlaken,https://www.homegate.ch/mieten/3001870724
3.5,82.0,1465,1180,0,Waldeggstrasse 12,Interlaken,2000,False,False,True,False,False,False,False,False,False,17.87,418.57,23.43,False,False,False,1465_82.0_3.5_0_Waldeggstrasse12_Interlaken,https://www.homegate.ch/mieten/3001864812
4.5,80.0,1520,1270,0,Ipsachstrasse 30,Ipsach,2017,True,True,True,True,False,False,False,False,False,19.0,337.78,17.78,False,False,False,1520_80.0_4.5_0_Ipsachstrasse30_Ipsach,https://www.homegate.ch/mieten/3001845881
4.5,88.0,1550,1400,0,No information,Ipsach,2021,True,False,True,False,False,False,False,False,False,17.61,344.44,19.56,False,False,False,1550_88.0_4.5_0_Noinformation_Ipsach,https://www.homegate.ch/mieten/3001839877
4.5,0.0,1590,1350,0,Buchenweg 15,Ipsach,0,True,True,False,True,False,False,False,False,False,0.0,353.33,0.0,False,False,False,1590_0.0_4.5_0_Buchenweg15_Ipsach,https://www.homegate.ch/mieten/3001785594
3.5,91.0,1870,1620,0,Ipsachstrasse 7,Ipsach,2013,True,True,True,False,False,False,False,False,False,20.55,534.29,26.0,False,False,False,1870_91.0_3.5_0_Ipsachstrasse7_Ipsach,https://www.homegate.ch/mieten/3001093646
3.5,91.0,1890,1610,0,Ipsachstrasse 7,Ipsach,2013,True,True,True,False,False,False,False,False,False,20.77,540.0,26.0,False,False,False,1890_91.0_3.5_0_Ipsachstrasse7_Ipsach,https://www.homegate.ch/mieten/3001851774
3.5,98.0,1980,1680,0,Ipsachstrasse 9B,Ipsach,2013,True,True,True,False,False,False,False,False,False,20.2,565.71,28.0,False,False,False,1980_98.0_3.5_0_Ipsachstrasse9B_Ipsach,https://www.homegate.ch/mieten/3001754825
4.5,125.0,2350,2100,0,Bahnweg 3,Ipsach,2018,True,False,True,True,False,False,False,False,False,18.8,522.22,27.78,False,False,False,2350_125.0_4.5_0_Bahnweg3_Ipsach,https://www.homegate.ch/mieten/3001736975
3.5,104.0,2460,2050,0,Ipsachstrasse 7,Ipsach,2013,True,True,True,False,False,False,False,False,False,23.65,702.86,29.71,False,False,False,2460_104.0_3.5_0_Ipsachstrasse7_Ipsach,https://www.homegate.ch/mieten/3001006894
2.5,0.0,1140,1000,0,Vorderer Schermen 4,Ittigen,0,False,False,False,False,False,False,False,False,False,0.0,456.0,0.0,False,False,False,1140_0.0_2.5_0_VordererSchermen4_Ittigen,https://www.homegate.ch/mieten/3001823994
2.5,63.0,1230,1040,0,Jurastrasse 25,Ittigen,1985,False,False,True,False,False,False,False,False,False,19.52,492.0,25.2,False,False,False,1230_63.0_2.5_0_Jurastrasse25_Ittigen,https://www.homegate.ch/mieten/3001850340
2.5,66.0,1270,1070,0,Jurastrasse 53,Ittigen,1986,False,False,True,False,False,False,False,False,False,19.24,508.0,26.4,False,False,False,1270_66.0_2.5_0_Jurastrasse53_Ittigen,https://www.homegate.ch/mieten/3001850341
2.5,63.0,1330,1090,0,Jurastrasse 25,Ittigen,1985,False,False,True,False,False,False,False,False,False,21.11,532.0,25.2,False,False,False,1330_63.0_2.5_0_Jurastrasse25_Ittigen,https://www.homegate.ch/mieten/3001721122
3.5,0.0,1395,1150,0,Worblentalstrasse 35,Ittigen,0,True,False,True,False,False,False,False,True,False,0.0,398.57,0.0,False,False,False,1395_0.0_3.5_0_Worblentalstrasse35_Ittigen,https://www.homegate.ch/mieten/3001862214
3.0,63.0,1490,1240,0,Längfeldstrasse 16,Ittigen,1970,True,False,True,False,False,False,False,False,False,23.65,496.67,21.0,False,False,False,1490_63.0_3.0_0_Längfeldstrasse16_Ittigen,https://www.homegate.ch/mieten/3001792565
2.5,84.0,1510,1320,0,Jurastrasse 65,Ittigen,1990,False,False,True,False,False,False,False,True,False,17.98,604.0,33.6,False,False,False,1510_84.0_2.5_0_Jurastrasse65_Ittigen,https://www.homegate.ch/mieten/3001746451
2.5,87.0,1560,1290,0,Jurastrasse 53,Ittigen,1986,False,False,True,False,False,False,False,False,False,17.93,624.0,34.8,False,False,False,1560_87.0_2.5_0_Jurastrasse53_Ittigen,https://www.homegate.ch/mieten/3001850339
2.5,84.0,1590,1340,0,Jurastrasse 15,Ittigen,1984,False,False,True,False,False,False,False,True,False,18.93,636.0,33.6,False,False,False,1590_84.0_2.5_0_Jurastrasse15_Ittigen,https://www.homegate.ch/mieten/3001363470
3.5,87.0,1620,1400,0,Talgut-Zentrum 14,Ittigen,1988,False,False,True,False,False,False,False,False,False,18.62,462.86,24.86,False,False,False,1620_87.0_3.5_0_Talgut-Zentrum14_Ittigen,https://www.homegate.ch/mieten/3001850334
3.5,85.0,1630,1380,0,Jurastrasse 31,Ittigen,1987,False,False,False,False,False,False,False,False,False,19.18,465.71,24.29,False,False,False,1630_85.0_3.5_0_Jurastrasse31_Ittigen,https://www.homegate.ch/mieten/3001363479
2.5,87.0,1630,1400,0,Jurastrasse 59,Ittigen,1991,False,False,True,False,False,False,False,True,False,18.74,652.0,34.8,False,False,False,1630_87.0_2.5_0_Jurastrasse59_Ittigen,https://www.homegate.ch/mieten/3001363477
4.5,79.0,1660,1400,0,Kappelisackerstrasse 97,Ittigen,0,True,False,True,False,False,False,False,False,False,21.01,368.89,17.56,False,False,False,1660_79.0_4.5_0_Kappelisackerstrasse97_Ittigen,https://www.homegate.ch/mieten/3001738528
3.5,75.0,1665,1450,0,Kesslerweg 15,Ittigen,1981,True,True,False,True,False,False,False,False,False,22.2,475.71,21.43,False,False,False,1665_75.0_3.5_0_Kesslerweg15_Ittigen,https://www.homegate.ch/mieten/3001871414
3.5,84.0,1680,1460,0,Jurastrasse 67,Ittigen,1990,False,False,True,False,False,False,False,False,False,20.0,480.0,24.0,False,False,False,1680_84.0_3.5_0_Jurastrasse67_Ittigen,https://www.homegate.ch/mieten/3001471213
4.5,0.0,1690,1430,0,Kappelisackerstrasse 101,Ittigen,0,True,False,True,False,False,False,False,False,False,0.0,375.56,0.0,False,False,False,1690_0.0_4.5_0_Kappelisackerstrasse101_Ittigen,https://www.homegate.ch/mieten/3001812297
2.5,68.0,1690,1490,0,Gartenstrasse 2,Ittigen,0,False,False,True,False,False,False,False,True,False,24.85,676.0,27.2,False,False,False,1690_68.0_2.5_0_Gartenstrasse2_Ittigen,https://www.homegate.ch/mieten/3001861211
3.5,84.0,1700,1450,0,Jurastrasse 71,Ittigen,1989,False,False,True,False,False,False,False,False,False,20.24,485.71,24.0,False,False,False,1700_84.0_3.5_0_Jurastrasse71_Ittigen,https://www.homegate.ch/mieten/3001850336
3.5,85.0,1750,1450,0,Kappelisackerstrasse 75,Ittigen,2022,False,False,True,False,False,False,False,False,False,20.59,500.0,24.29,False,False,False,1750_85.0_3.5_0_Kappelisackerstrasse75_Ittigen,https://www.homegate.ch/mieten/3001850408
2.5,96.0,1750,1480,0,Jurastrasse 51,Ittigen,1986,False,False,True,False,False,False,False,True,False,18.23,700.0,38.4,False,False,False,1750_96.0_2.5_0_Jurastrasse51_Ittigen,https://www.homegate.ch/mieten/3001726639
4.5,98.0,1760,1520,0,Jurastrasse 15,Ittigen,1984,False,False,True,False,False,False,False,False,False,17.96,391.11,21.78,False,False,False,1760_98.0_4.5_0_Jurastrasse15_Ittigen,https://www.homegate.ch/mieten/3001850337
4.5,100.0,1830,1580,0,Jurastrasse 43,Ittigen,1988,False,False,True,False,False,False,False,False,False,18.3,406.67,22.22,False,False,False,1830_100.0_4.5_0_Jurastrasse43_Ittigen,https://www.homegate.ch/mieten/3001363471
4.5,100.0,1900,1660,0,Jurastrasse 57,Ittigen,1991,False,False,True,False,False,False,False,False,False,19.0,422.22,22.22,False,False,False,1900_100.0_4.5_0_Jurastrasse57_Ittigen,https://www.homegate.ch/mieten/3001620340
2.5,0.0,2050,1870,0,untere Zollgasse 135,Ittigen,0,True,False,True,True,False,False,False,False,False,0.0,820.0,0.0,False,False,False,2050_0.0_2.5_0_untereZollgasse135_Ittigen,https://www.homegate.ch/mieten/3001751224
5.5,0.0,2350,1990,0,Fuchshubelstrasse 15,Ittigen,0,False,False,True,False,False,False,False,False,False,0.0,427.27,0.0,False,False,False,2350_0.0_5.5_0_Fuchshubelstrasse15_Ittigen,https://www.homegate.ch/mieten/3001855673
4.5,162.0,2640,2220,0,Jurastrasse 41,Ittigen,1988,False,False,True,False,False,False,False,True,False,16.3,586.67,36.0,False,False,False,2640_162.0_4.5_0_Jurastrasse41_Ittigen,https://www.homegate.ch/mieten/3001620347
4.5,174.0,2690,2300,0,Jurastrasse 35,Ittigen,1988,False,False,False,False,False,False,False,True,False,15.46,597.78,38.67,False,False,False,2690_174.0_4.5_0_Jurastrasse35_Ittigen,https://www.homegate.ch/mieten/3001471214
3.5,180.0,2800,2300,0,Jurastrasse 25,Ittigen,1985,False,False,True,False,False,False,False,True,False,15.56,800.0,51.43,False,False,False,2800_180.0_3.5_0_Jurastrasse25_Ittigen,https://www.homegate.ch/mieten/3001363472
3.0,61.0,1250,1000,0,Bimerweg 29,Jegenstorf,0,False,True,False,True,False,False,False,False,False,20.49,416.67,20.33,False,False,False,1250_61.0_3.0_0_Bimerweg29_Jegenstorf,https://www.homegate.ch/mieten/3001755927
3.0,61.0,1280,1050,0,Bimerweg 29,Jegenstorf,0,False,True,False,True,False,False,False,False,False,20.98,426.67,20.33,False,False,False,1280_61.0_3.0_0_Bimerweg29_Jegenstorf,https://www.homegate.ch/mieten/3001860075
3.5,66.0,1320,1060,0,Quartierweg 10,Jegenstorf,1967,False,True,False,True,False,False,False,False,False,20.0,377.14,18.86,False,False,False,1320_66.0_3.5_0_Quartierweg10_Jegenstorf,https://www.homegate.ch/mieten/3001864808
3.5,66.0,1340,1070,0,Quartierweg 10,Jegenstorf,1967,False,True,False,True,False,False,False,False,False,20.3,382.86,18.86,False,False,False,1340_66.0_3.5_0_Quartierweg10_Jegenstorf,https://www.homegate.ch/mieten/3001753392
